manga_id,author_id,role
97424,30443,Story
97424,40769,Art
97848,2682,Story & Art
97848,3796,Story & Art
97848,19669,Story & Art
97848,47146,Story & Art
97993,41038,Story
97993,41039,Art
98135,3084,Art
98135,41210,Story
98353,37455,Story
98353,38105,Art
98665,41665,Story & Art
99034,36797,Story
99034,41426,Art
99035,19111,Story
99035,38685,Art
99562,4618,Art
99562,42187,Story
99992,22397,Story
99992,38302,Art
100040,28645,Story
100040,38105,Art
100054,28645,Story
100054,41750,Art
100104,37451,Story
100104,38302,Art
100111,9169,Story & Art
100111,9560,Story & Art
100200,2863,Art
100200,41777,Story
100234,9463,Story
100234,41789,Art
100276,3204,Story & Art
100285,35711,Story
100285,38302,Art
100345,3847,Art
100345,22397,Story
100473,7657,Art
100473,37456,Story
100551,32367,Art
100551,37451,Story
100555,40285,Story
100555,41807,Art
100704,37100,Art
100704,41769,Story
100768,3284,Art
100768,37455,Story
101215,41985,Art
101215,42007,Story
101303,3711,Art
101303,41769,Story
101724,29359,Story
101724,42159,Art
101826,25971,Story
101826,42188,Art
101968,3051,Story & Art
102040,42242,Art
102040,42254,Story
102589,37100,Art
102589,41761,Story
102640,42393,Story
102640,42394,Art
102663,35719,Art
102663,39227,Story
102695,37380,Story
102695,42417,Art
102838,35719,Art
102838,44946,Story
103534,26357,Story
103534,33687,Art
104301,2567,Story & Art
104470,4480,Art
104470,41767,Story
104476,4138,Story
104476,41764,Art
104488,41731,Story
104488,42498,Art
104569,28645,Story
104569,42030,Art
104589,44308,Story
104589,44309,Art
104682,44330,Story
104682,44331,Art
104807,4056,Art
104807,41760,Story
104830,37377,Story
104830,42295,Art
104865,41961,Art
104865,42200,Story
104929,41961,Art
104929,44422,Story
104944,41747,Art
104944,44432,Story
105032,10402,Art
105032,42066,Story
105382,41981,Story
105382,44476,Art
105534,32367,Art
105534,37451,Story
105630,44469,Art
105630,44640,Story
105720,2046,Art
105720,44679,Story
105933,36974,Art
105933,44762,Story
105984,42290,Story
105984,44800,Art
106141,44443,Art
106141,44653,Story
106170,44795,Story
106170,44828,Art
106172,44853,Art
106172,44890,Story
106174,44469,Art
106174,44827,Story
106217,44791,Story
106217,44909,Art
106526,44470,Art
106526,44854,Story
106690,44892,Art
106690,45144,Story
106723,44470,Art
106723,45144,Story
106822,44671,Art
106822,45144,Story
106833,44853,Art
106833,45145,Story
107065,45221,Story
107065,45302,Art
107188,45221,Story
107188,45302,Art
107212,45222,Story
107212,45351,Art
108990,44853,Art
108990,45584,Story
109023,44891,Art
109023,45584,Story
109049,9050,Story & Art
109104,45584,Story
109104,46079,Art
109384,44357,Art
109384,46013,Story
109544,17979,Story & Art
109912,54793,Art
109912,54794,Story
110185,48255,Story & Art
110440,50909,Story & Art
111418,50656,Story & Art
111439,41275,Story & Art
111502,47591,Story & Art
112367,5480,Story & Art
112446,54279,Story & Art
114340,50454,Story & Art
114521,50042,Story & Art
114633,49850,Story & Art
114874,36863,Story & Art
114963,2569,Story & Art
115559,52785,Story & Art
115563,17285,Story & Art
116407,1872,Story & Art
116700,4408,Story & Art
117208,50589,Story & Art
118518,12259,Story & Art
118520,13239,Art
119086,2567,Story & Art
119132,2137,Story & Art
119275,51348,Story & Art
121024,51788,Story & Art
121176,48705,Story & Art
121854,8317,Story & Art
121943,37841,Story
121943,39877,Art
121972,50558,Story & Art
122043,7265,Story
122043,14881,Art
122580,53887,Story & Art
123889,9567,Art
123889,13633,Story
124120,50455,Story & Art
124247,47593,Story & Art
124474,53619,Story & Art
124476,54236,Story & Art
124561,2195,Art
124561,13921,Story
124798,50787,Art
124798,50788,Story
124817,50796,Story
124817,50797,Art
124918,47373,Story & Art
125365,5808,Story & Art
125600,5422,Art
125600,51109,Story
126770,50772,Story
126770,51731,Art
126988,52630,Story & Art
127074,20663,Story & Art
127144,54633,Story & Art
127427,57385,Story & Art
128218,40230,Art
128218,54104,Story
128564,55016,Story & Art
128870,2563,Story & Art
129700,54148,Story & Art
130151,34743,Story
130151,52377,Art
130256,56782,Story & Art
131233,52744,Story & Art
131610,5417,Story & Art
132084,50067,Story & Art
133933,37002,Art
133933,53689,Story
134755,59670,Story & Art
134984,3014,Story & Art
135521,51257,Story & Art
135976,6469,Story & Art
136538,29935,Story & Art
137185,3027,Story
137185,51435,Art
138220,30593,Art
138220,30595,Story
138220,42297,Story
138528,54838,Art
138528,54839,Story
139826,55159,Story & Art
140022,55226,Story
140173,9207,Story & Art
140240,2878,Story & Art
140621,44498,Story & Art
140755,55371,Story & Art
141365,64229,Story & Art
141436,8689,Story & Art
142181,60177,Story & Art
143289,59007,Story & Art
143475,56429,Story & Art
144325,26777,Story & Art
144345,2197,Story
144345,2337,Story
144345,61409,Art
144490,19571,Story & Art
144840,56992,Story & Art
145383,55472,Story & Art
146623,34091,Story & Art
146995,44424,Story & Art
147676,54462,Story & Art
148967,59523,Story & Art
149631,17555,Art
149631,46163,Story
149722,14165,Story & Art
149722,41375,Story & Art
149722,41703,Story & Art
149722,52661,Story & Art
149722,54979,Story & Art
149748,41859,Story & Art
149748,51967,Story & Art
149748,58410,Story
149748,58460,Story & Art
149748,59422,Story & Art
149748,59435,Story & Art
149748,59617,Story & Art
149748,59751,Story & Art
149748,67124,Story & Art
149817,39125,Story & Art
150222,40873,Story & Art
150332,60331,Story & Art
151411,60939,Story & Art
151478,61025,Story
151478,61026,Art
151642,57340,Story
151642,61129,Art
152336,50093,Story & Art
152388,54477,Story & Art
152555,64097,Story & Art
152581,54875,Story & Art
152805,56492,Story & Art
152992,28661,Story
152992,30777,Art
152993,51319,Story & Art
153033,32257,Story
153033,61625,Art
153294,4718,Art
153294,56058,Story
153294,63934,Art
153492,61937,Story & Art
153575,50346,Story & Art
154126,39805,Art
154126,57340,Story
154242,30943,Story
154242,41619,Art
154346,2908,Story & Art
154547,5472,Story & Art
155159,17539,Art
155159,63861,Story
155407,16347,Story & Art
155407,26197,Story & Art
155407,26905,Story & Art
155407,28331,Story & Art
155407,43141,Story & Art
155407,54107,Story & Art
155587,2384,Art
155587,40750,Story
155672,64085,Story & Art
155694,45439,Story & Art
156172,13839,Story & Art
156337,53251,Story & Art
156531,53763,Story & Art
156820,47155,Story & Art
157146,10492,Story & Art
157806,20152,Story & Art
157806,36912,Story & Art
157806,54583,Story & Art
157806,55535,Story & Art
158134,12951,Story & Art
158891,44917,Story & Art
159194,65953,Story
159194,65954,Art
159277,66210,Story & Art
160026,66450,Story
160026,66451,Art
160589,66729,Story & Art
160738,46887,Story & Art
160797,67018,Story
160797,67019,Art
111275,14013,Story
21550,4055,Story & Art
78663,23747,Art
78663,33677,Story
78663,33939,Story
100131,28645,Story
100131,41765,Art
101529,42152,Art
101529,42238,Story
102887,4907,Story & Art
113274,50543,Story & Art
117046,2928,Story
117046,3586,Art
120262,36353,Story
120262,51361,Art
122308,53137,Story
122308,53138,Art
130148,24211,Story & Art
131968,10119,Story & Art
143427,46894,Story & Art
150413,53595,Story
155092,12084,Story & Art
155092,39221,Story & Art
155092,49096,Story & Art
155092,51123,Story & Art
155092,57728,Story & Art
7520,4166,Story
7640,5312,Story & Art
8136,5497,Story & Art
14539,8246,Story & Art
14730,8215,Story & Art
15966,4177,Story & Art
16892,2231,Story & Art
18464,2962,Story & Art
19865,10465,Story & Art
20459,10663,Story & Art
23665,11691,Story & Art
23913,3051,Story & Art
24127,10793,Story & Art
42491,18697,Story & Art
44817,13631,Art
44817,19483,Story
45629,19765,Story & Art
59711,25853,Art
59711,25877,Story
63667,7073,Art
63667,27911,Story
63947,18169,Art
63947,28009,Story
64329,28147,Story
64329,28179,Art
66585,17881,Art
66585,28961,Story
67489,29323,Story & Art
68121,27933,Art
68121,29549,Story
72137,4922,Story & Art
72275,22295,Story & Art
72623,31759,Story & Art
72747,30343,Story
72747,31777,Art
73769,32295,Story
73769,32301,Art
74419,26917,Art
74419,27271,Story
74717,30991,Story
74717,30993,Art
74717,32645,Story
75315,31021,Story
75315,32857,Story
75315,32861,Art
75457,28139,Story
75457,31321,Art
75549,28741,Art
75549,32931,Story
75891,32997,Art
75891,33017,Story
76139,33159,Story & Art
76419,32327,Story
76419,33191,Story
76419,33193,Art
76717,31943,Story & Art
77403,30991,Story
77403,31045,Art
77403,33525,Story
78613,33971,Story & Art
78645,34165,Story & Art
78701,34009,Story & Art
79901,22743,Story & Art
84683,37773,Art
84683,37774,Story
85451,17313,Art
85451,36589,Story
85685,36699,Story & Art
86017,18139,Story & Art
86135,20186,Art
86135,36785,Story
86235,36843,Art
86235,36844,Story
86883,37099,Story
86883,37100,Art
87130,10583,Story & Art
87146,10583,Story & Art
87149,10583,Story & Art
87183,5715,Story & Art
87619,37272,Story
87619,37298,Art
87770,3284,Art
87770,37455,Story
87779,3284,Art
87779,37377,Story
88263,3059,Art
88263,37839,Story
88447,23935,Story
88447,37577,Art
88500,12278,Art
88500,33625,Story
89061,28465,Story
89061,37891,Art
89089,18169,Art
89089,37906,Story
90079,24013,Story
90079,29519,Art
90406,2709,Art
90406,15975,Story
90525,31961,Art
90525,38341,Story
90549,13154,Story & Art
90720,2949,Art
90720,33141,Story
91019,28119,Art
91019,38436,Story
91127,3169,Art
91127,38481,Story
91726,6520,Art
91726,16045,Story
92229,5400,Art
92229,38717,Story
92425,9681,Art
92425,38780,Story
92703,38884,Story & Art
92714,37436,Story
92714,37939,Art
92907,39030,Story & Art
92920,35235,Story
92920,39029,Art
93034,9952,Story & Art
93035,39146,Story & Art
93392,2084,Art
93392,39226,Story
93532,25885,Art
93532,39277,Story
93568,39286,Story & Art
94038,39599,Story & Art
94559,4218,Story
94559,39330,Art
95151,5507,Art
95151,39777,Story
95193,47089,Story & Art
95252,39162,Art
95252,41565,Story
95264,7587,Art
95264,41123,Story
95419,19491,Story & Art
95436,11806,Story & Art
95441,37450,Story
95441,39881,Art
95755,33017,Story
95755,33969,Art
95755,43257,Art
95990,26761,Art
95990,27171,Story
96289,7927,Story & Art
96333,40155,Story
96333,40161,Art
96673,40361,Story & Art
97201,3113,Story
97201,21145,Story
97201,50160,Art
97247,40816,Story
97247,40817,Art
97684,38476,Art
97684,41767,Story
97807,10961,Story
97807,21235,Art
97807,26219,Story
97807,34591,Art
97807,40931,Art
98114,16619,Story & Art
98199,25877,Story
98199,31285,Art
98646,23283,Story & Art
98995,2675,Art
98995,44609,Story
99085,36797,Story
99085,41427,Art
99087,6773,Art
99087,41445,Story
99358,38754,Art
99358,41529,Story
99963,41619,Story & Art
100259,4716,Art
100259,41769,Story
100387,41699,Art
100387,41828,Story
100388,37454,Story
100388,39330,Art
100493,41750,Art
100493,41871,Story
100582,2863,Art
100582,37451,Story
100584,37451,Story
100584,41747,Art
100627,2863,Art
100627,37451,Story
100996,6366,Art
100996,41959,Story
101034,41748,Story
101034,41968,Art
101174,37460,Story
101174,40228,Art
101194,21695,Story & Art
101245,6878,Art
101245,41969,Story
101260,15019,Story & Art
101642,4648,Art
101642,42085,Story
101977,4716,Art
101977,42134,Story
102027,2692,Story & Art
102104,21441,Art
102113,38301,Art
102113,41760,Story
102115,42200,Story
102115,42287,Art
102235,4239,Art
102235,41969,Story
102592,39155,Art
102592,41952,Story
102723,39155,Art
102723,42303,Story
102994,44756,Story & Art
103954,43523,Story & Art
104630,3284,Art
104630,41565,Story
104904,44394,Art
104904,44411,Story
104970,41912,Story
104970,41925,Art
104981,44432,Story
104981,44438,Art
105051,4019,Art
105051,42061,Story
105064,37364,Story
105064,38301,Art
105088,44438,Art
105088,44458,Story
105102,37377,Story
105102,38105,Art
105105,4716,Art
105105,42154,Story
105192,37462,Story
105192,44331,Art
105236,4716,Art
105236,29359,Story
105271,41769,Story
105271,44512,Art
105464,41700,Art
105464,44482,Story
105505,2634,Story & Art
105651,44640,Story
105651,44671,Art
105839,44469,Art
105839,44673,Story
105882,41829,Story
105882,44443,Art
105968,44785,Art
105968,44791,Story
106036,44669,Art
106036,44826,Story
106039,44827,Story
106039,44828,Art
106080,8734,Story & Art
106137,45033,Story & Art
106288,44264,Art
106288,44982,Story
106358,44416,Story
106358,44600,Art
106525,10327,Story & Art
106554,41890,Art
106554,44888,Story
106569,44771,Art
106569,44858,Story
106832,45145,Story
106832,45216,Art
106840,12056,Art
106840,37471,Story
106859,44860,Story
106859,45164,Art
106888,10492,Story & Art
107048,45221,Story
107048,45302,Art
107122,45221,Story
107122,45302,Art
107131,45221,Story
107131,45302,Art
107651,45302,Art
107651,45584,Story
107652,45302,Art
107652,45425,Story
107681,45302,Art
107681,45425,Story
107873,45318,Art
107873,45730,Story
108014,27249,Story
108014,40681,Art
108054,3562,Story & Art
108230,44911,Art
108230,46065,Story
108883,45458,Story
108883,46080,Art
109197,10719,Story & Art
109228,4715,Story & Art
109326,46011,Art
109326,46602,Story
109705,10086,Story & Art
110085,15999,Art
110085,46863,Story
110320,18679,Story & Art
111501,53519,Story & Art
111501,53520,Art
111501,53521,Story
111501,53522,Story
112383,15211,Story & Art
112515,18177,Story & Art
113318,19743,Story & Art
113319,19743,Story & Art
113321,19743,Story & Art
113520,3554,Story & Art
113609,12097,Art
113609,51132,Story
113790,4757,Story & Art
114332,44315,Story & Art
114600,50149,Story & Art
115247,3476,Story & Art
116290,1922,Story & Art
117467,42898,Story & Art
118098,51822,Story & Art
118336,9554,Story & Art
118384,50852,Story & Art
118524,12206,Story & Art
118978,50967,Story & Art
119215,46862,Story
119215,49057,Art
121029,11057,Story & Art
121029,13427,Story & Art
121029,16117,Story & Art
121029,17551,Story & Art
121029,21841,Story & Art
121029,23523,Story & Art
121029,26197,Story & Art
121029,27019,Story & Art
121029,30305,Story & Art
121029,30311,Story & Art
121029,36525,Story & Art
121029,36539,Story & Art
121029,37180,Story & Art
121029,47079,Story & Art
121029,53622,Story & Art
121029,55833,Story & Art
121265,38299,Art
121265,42502,Story
121394,51246,Story & Art
122578,1940,Story & Art
123087,53403,Story & Art
124508,12455,Story & Art
124550,55828,Story & Art
124579,12514,Art
124579,18309,Story
124679,12909,Story
124679,18315,Art
124815,12101,Art
124815,57351,Story
124855,8435,Story & Art
125442,3317,Story & Art
125509,51092,Story & Art
125721,10149,Story & Art
125797,26099,Story & Art
126252,2278,Art
126252,50695,Story
126281,4914,Story
126281,50741,Art
126572,13067,Story
126572,18091,Art
126759,18927,Story & Art
128105,51562,Story & Art
129232,43675,Story & Art
129638,59707,Story & Art
130788,53676,Story & Art
130902,52606,Story & Art
131619,53106,Story & Art
132466,45337,Story & Art
132691,59146,Story & Art
133253,36469,Story
133253,51168,Art
133623,34361,Art
133623,51060,Story
135815,18255,Story
135815,54122,Art
137531,54555,Story & Art
137538,54577,Art
137538,54578,Story
137581,54673,Story & Art
138209,46166,Art
138209,54786,Story
138889,37896,Story & Art
139369,54205,Story & Art
139978,55116,Story & Art
140104,55242,Story & Art
140377,50550,Story & Art
140605,54314,Story
140605,65025,Art
140947,21651,Story & Art
141711,24619,Story & Art
141722,51321,Story & Art
141855,56700,Story & Art
142865,56506,Story & Art
143335,3471,Story & Art
143672,2225,Story & Art
143870,38840,Story & Art
143911,56615,Story & Art
144049,56693,Story & Art
145452,54410,Story & Art
145841,45099,Story & Art
146281,14967,Art
146281,58534,Story
146883,59389,Story & Art
146987,58152,Story & Art
147294,58391,Story & Art
147341,3052,Story & Art
147815,4367,Story & Art
147897,59009,Story & Art
148243,17821,Story & Art
148362,59091,Story & Art
148395,63985,Story & Art
148757,59366,Story & Art
149830,51771,Story & Art
150141,39805,Art
150141,65078,Story
151197,64110,Story
151197,64111,Art
151390,9819,Story
151390,50719,Art
151608,14199,Story & Art
151686,41711,Story
151686,47041,Art
152135,1930,Story & Art
152502,62534,Story & Art
153803,32123,Story & Art
154853,63558,Story & Art
155342,64409,Story & Art
155404,63950,Story & Art
155432,3346,Art
155432,63953,Story
155646,55339,Story & Art
155849,49017,Story & Art
156077,57734,Story
156077,64270,Art
156209,64353,Story & Art
156251,41992,Story & Art
156290,64388,Story & Art
156297,44267,Story & Art
156329,49870,Story & Art
156347,42044,Story & Art
156584,30239,Story
156584,50571,Art
156868,33643,Story & Art
158088,17667,Story & Art
158088,19651,Story & Art
158088,31063,Story & Art
158088,34631,Story & Art
158088,37230,Story & Art
158088,42324,Story & Art
158088,50313,Story & Art
158370,64697,Story & Art
159851,30417,Story
159851,66358,Art
160085,66506,Story & Art
160567,29001,Story & Art
161033,16027,Story
104365,1938,Story & Art
105879,44641,Story
105879,44711,Art
22769,1989,Story & Art
44779,3401,Story & Art
63897,28039,Story & Art
92729,38301,Art
92729,40176,Story
99594,41863,Story & Art
102661,42357,Story
102661,42358,Art
107862,2058,Story & Art
108946,2399,Story & Art
146684,47205,Art
146684,57738,Story
148937,52833,Story & Art
154621,50441,Story & Art
8138,5497,Story & Art
8410,4294,Story
18468,10560,Story & Art
19701,2159,Story & Art
20416,5041,Story & Art
20620,10722,Story
20834,10743,Story & Art
24130,10793,Story & Art
27471,2110,Story & Art
33647,3053,Story & Art
35815,16421,Story & Art
44657,5460,Story & Art
44813,2159,Art
44813,19485,Story
55011,2516,Story & Art
62067,2566,Art
62067,27285,Story
70611,25783,Art
70611,25891,Story
74587,2143,Story & Art
76225,2285,Story & Art
76417,17533,Art
76417,32195,Story
76417,32327,Story
76579,32645,Story
76579,33275,Story
76579,33277,Art
77039,4493,Story
77039,31005,Art
77087,5183,Art
77087,33043,Story
